Country,year,grass_share
Gambia,1972,0
Gambia,1973,0
Gambia,1974,0
Gambia,1975,0
Gambia,1976,0
Gambia,1977,0
Gambia,1978,0
Gambia,1979,0
Gambia,1980,0
Gambia,1981,0
Gambia,1982,0
Gambia,1983,0
Gambia,1984,0
Gambia,1985,0
Gambia,1986,0
Gambia,1987,0
Gambia,1988,0
Gambia,1989,0
Gambia,1990,0
Gambia,1991,0
Gambia,1992,0
Gambia,1993,0
Gambia,1994,0
Gambia,1995,0
Gambia,1996,0
Gambia,1997,0
Gambia,1998,0
Gambia,1999,0
Gambia,2000,0
Gambia,2001,0
Gambia,2002,0
Gambia,2003,0
Gambia,2004,0
Gambia,2005,0
Gambia,2006,0
Gambia,2007,0
Gambia,2008,0
Gambia,2009,0
Germany,1961,0
Germany,1962,0.011000000000000001
Germany,1963,0.021
Germany,1964,0.032
Germany,1965,0.043
Germany,1966,0.053
Germany,1967,0.064
Germany,1968,0.075
Germany,1969,0.086
Germany,1970,0.096
Germany,1971,0.107
Germany,1972,0.11800000000000001
Germany,1973,0.128
Germany,1974,0.139
Germany,1975,0.15
Germany,1976,0.16
Germany,1977,0.171
Germany,1978,0.182
Germany,1979,0.192
Germany,1980,0.203
Germany,1981,0.214
Germany,1982,0.22399999999999998
Germany,1983,0.235
Germany,1984,0.24600000000000002
Germany,1985,0.257
Germany,1986,0.267
Germany,1987,0.278
Germany,1988,0.289
Germany,1989,0.299
Germany,1990,0.31
Germany,1991,0.303
Germany,1992,0.297
Germany,1993,0.29
Germany,1994,0.28300000000000003
Germany,1995,0.27699999999999997
Germany,1996,0.27
Germany,1997,0.263
Germany,1998,0.257
Germany,1999,0.25
Germany,2000,0.24100000000000002
Germany,2001,0.233
Germany,2002,0.22399999999999998
Germany,2003,0.21600000000000003
Germany,2004,0.207
Germany,2005,0.19899999999999998
Germany,2006,0.19
Germany,2007,0.19
Germany,2008,0.19
Germany,2009,0.19
Ghana,1961,0
Ghana,1962,0
Ghana,1963,0
Ghana,1964,0
Ghana,1965,0
Ghana,1966,0
Ghana,1967,0
Ghana,1968,0
Ghana,1969,0
Ghana,1970,0
Ghana,1971,0
Ghana,1972,0
Ghana,1973,0
Ghana,1974,0
Ghana,1975,0
Ghana,1976,0
Ghana,1977,0
Ghana,1978,0
Ghana,1979,0
Ghana,1980,0
Ghana,1981,0
Ghana,1982,0
Ghana,1983,0
Ghana,1984,0
Ghana,1985,0
Ghana,1986,0
Ghana,1987,0
Ghana,1988,0
Ghana,1989,0
Ghana,1990,0
Ghana,1991,0
Ghana,1992,0
Ghana,1993,0
Ghana,1994,0
Ghana,1995,0
Ghana,1996,0
Ghana,1997,0
Ghana,1998,0
Ghana,1999,0
Ghana,2000,0
Ghana,2001,0
Ghana,2002,0
Ghana,2003,0
Ghana,2004,0
Ghana,2005,0
Ghana,2006,0
Ghana,2007,0
Ghana,2008,0
Ghana,2009,0
Greece,1961,0
Greece,1962,0
Greece,1963,0
Greece,1964,0
Greece,1965,0
Greece,1966,0
Greece,1967,0
Greece,1968,0
Greece,1969,0
Greece,1970,0
Greece,1971,0
Greece,1972,0
Greece,1973,0
Greece,1974,0
Greece,1975,0
Greece,1976,0
Greece,1977,0
Greece,1978,0
Greece,1979,0
Greece,1980,0
Greece,1981,0
Greece,1982,0
Greece,1983,0
Greece,1984,0
Greece,1985,0
Greece,1986,0
Greece,1987,0
Greece,1988,0
Greece,1989,0
Greece,1990,0
Greece,1991,0.001
Greece,1992,0.002
Greece,1993,0.003
Greece,1994,0.004
Greece,1995,0.006
Greece,1996,0.006999999999999999
Greece,1997,0.008
Greece,1998,0.009000000000000001
Greece,1999,0.01
Greece,2000,0.009000000000000001
Greece,2001,0.008
Greece,2002,0.006999999999999999
Greece,2003,0.006999999999999999
Greece,2004,0.006
Greece,2005,0.005
Greece,2006,0.004
Greece,2007,0.004
Greece,2008,0.004
Greece,2009,0.004
Guatemala,1961,0
Guatemala,1962,0
Guatemala,1963,0
Guatemala,1964,0
Guatemala,1965,0
Guatemala,1966,0
Guatemala,1967,0
Guatemala,1968,0
Guatemala,1969,0
Guatemala,1970,0
Guatemala,1971,0
Guatemala,1972,0
Guatemala,1973,0
Guatemala,1974,0
Guatemala,1975,0
Guatemala,1976,0
Guatemala,1977,0
Guatemala,1978,0
Guatemala,1979,0
Guatemala,1980,0
Guatemala,1981,0
Guatemala,1982,0
Guatemala,1983,0
Guatemala,1984,0
Guatemala,1985,0
Guatemala,1986,0
Guatemala,1987,0
Guatemala,1988,0
Guatemala,1989,0
Guatemala,1990,0
Guatemala,1991,0
Guatemala,1992,0
Guatemala,1993,0
Guatemala,1994,0
Guatemala,1995,0
Guatemala,1996,0
Guatemala,1997,0
Guatemala,1998,0
Guatemala,1999,0
Guatemala,2000,0
Guatemala,2001,0
Guatemala,2002,0
Guatemala,2003,0
Guatemala,2004,0
Guatemala,2005,0
Guatemala,2006,0
Guatemala,2007,0
Guatemala,2008,0
Guatemala,2009,0
Guinea,1961,0
Guinea,1962,0
Guinea,1963,0
Guinea,1964,0
Guinea,1965,0
Guinea,1966,0
Guinea,1967,0
Guinea,1968,0
Guinea,1969,0
Guinea,1970,0
Guinea,1971,0
Guinea,1972,0
Guinea,1973,0
Guinea,1974,0
Guinea,1975,0
Guinea,1976,0
Guinea,1977,0
Guinea,1978,0
Guinea,1979,0
Guinea,1980,0
Guinea,1981,0
Guinea,1982,0
Guinea,1983,0
Guinea,1984,0
Guinea,1985,0
Guinea,1986,0
Guinea,1987,0
Guinea,1988,0
Guinea,1989,0
Guinea,1990,0
Guinea,1991,0
Guinea,1992,0
Guinea,1993,0
Guinea,1994,0
Guinea,1995,0
Guinea,1996,0
Guinea,1997,0
Guinea,1998,0
Guinea,1999,0
Guinea,2000,0
Guinea,2001,0
Guinea,2002,0
Guinea,2003,0
Guinea,2004,0
Guinea,2005,0
Guinea,2006,0
Guinea,2007,0
Guinea,2008,0
Guinea,2009,0
Guinea-Bissau,1961,0
Guinea-Bissau,1962,0
Guinea-Bissau,1963,0
Guinea-Bissau,1964,0
Guinea-Bissau,1965,0
Guinea-Bissau,1966,0
Guinea-Bissau,1967,0
Guinea-Bissau,1968,0
Guinea-Bissau,1969,0
Guinea-Bissau,1970,0
Guinea-Bissau,1971,0
Guinea-Bissau,1972,0
Guinea-Bissau,1973,0
Guinea-Bissau,1974,0
Guinea-Bissau,1975,0
Guinea-Bissau,1976,0
Guinea-Bissau,1977,0
Guinea-Bissau,1978,0
Guinea-Bissau,1979,0
Guinea-Bissau,1980,0
Guinea-Bissau,1981,0
Guinea-Bissau,1982,0
Guinea-Bissau,1983,0
Guinea-Bissau,1984,0
Guinea-Bissau,1985,0
Guinea-Bissau,1986,0
Guinea-Bissau,1987,0
Guinea-Bissau,1988,0
Guinea-Bissau,1989,0
Guinea-Bissau,1990,0
Guinea-Bissau,1991,0
Guinea-Bissau,1992,0
Guinea-Bissau,1993,0
Guinea-Bissau,1994,0
Guinea-Bissau,1995,0
Guinea-Bissau,1996,0
Guinea-Bissau,1997,0
Guinea-Bissau,1998,0
Guinea-Bissau,1999,0
Guinea-Bissau,2000,0
Guinea-Bissau,2001,0
Guinea-Bissau,2002,0
Guinea-Bissau,2003,0
Guinea-Bissau,2004,0
Guinea-Bissau,2005,0
Guinea-Bissau,2006,0
Guinea-Bissau,2007,0
Guinea-Bissau,2008,0
Guinea-Bissau,2009,0
Guyana,1961,0
Guyana,1962,0
Guyana,1963,0
Guyana,1964,0
Guyana,1965,0
Guyana,1966,0
Guyana,1967,0
Guyana,1968,0
Guyana,1969,0
Guyana,1970,0
Guyana,1971,0
Guyana,1972,0
Guyana,1973,0
Guyana,1974,0
Guyana,1975,0
Guyana,1976,0
Guyana,1977,0
Guyana,1978,0
Guyana,1979,0
Guyana,1980,0
Guyana,1981,0
Guyana,1982,0
Guyana,1983,0
Guyana,1984,0
Guyana,1985,0
Guyana,1986,0
Guyana,1987,0
Guyana,1988,0
Guyana,1989,0
Guyana,1990,0
Guyana,1991,0
Guyana,1992,0
Guyana,1993,0
Guyana,1994,0
Guyana,1995,0
Guyana,1996,0
Guyana,1997,0
Guyana,1998,0
Guyana,1999,0
Guyana,2000,0
Guyana,2001,0
Guyana,2002,0
Guyana,2003,0
Guyana,2004,0
Guyana,2005,0
Guyana,2006,0
Guyana,2007,0
Guyana,2008,0
Guyana,2009,0
Honduras,1961,0
Honduras,1962,0
Honduras,1963,0
Honduras,1964,0
Honduras,1965,0
Honduras,1966,0
Honduras,1967,0
Honduras,1968,0
Honduras,1969,0
Honduras,1970,0
Honduras,1971,0
Honduras,1972,0
Honduras,1973,0
Honduras,1974,0
Honduras,1975,0
Honduras,1976,0
Honduras,1977,0
Honduras,1978,0
Honduras,1979,0
Honduras,1980,0
Honduras,1981,0
Honduras,1982,0
Honduras,1983,0
Honduras,1984,0
Honduras,1985,0
Honduras,1986,0
Honduras,1987,0
Honduras,1988,0
Honduras,1989,0
Honduras,1990,0
Honduras,1991,0
Honduras,1992,0
Honduras,1993,0
Honduras,1994,0
Honduras,1995,0
Honduras,1996,0
Honduras,1997,0
Honduras,1998,0
Honduras,1999,0
Honduras,2000,0
Honduras,2001,0
Honduras,2002,0
Honduras,2003,0
Honduras,2004,0
Honduras,2005,0
Honduras,2006,0
Honduras,2007,0
Honduras,2008,0
Honduras,2009,0
Hungary,1961,0
Hungary,1962,0.001
Hungary,1963,0.001
Hungary,1964,0.002
Hungary,1965,0.002
Hungary,1966,0.003
Hungary,1967,0.004
Hungary,1968,0.004
Hungary,1969,0.005
Hungary,1970,0.005
Hungary,1971,0.006
Hungary,1972,0.006999999999999999
Hungary,1973,0.006999999999999999
Hungary,1974,0.008
Hungary,1975,0.008
Hungary,1976,0.009000000000000001
Hungary,1977,0.01
Hungary,1978,0.01
Hungary,1979,0.011000000000000001
Hungary,1980,0.011000000000000001
Hungary,1981,0.012
Hungary,1982,0.013000000000000001
Hungary,1983,0.013000000000000001
Hungary,1984,0.013999999999999999
Hungary,1985,0.013999999999999999
Hungary,1986,0.015
Hungary,1987,0.016
Hungary,1988,0.016
Hungary,1989,0.017
Hungary,1990,0.018000000000000002
Hungary,1991,0.017
Hungary,1992,0.016
Hungary,1993,0.015
Hungary,1994,0.013999999999999999
Hungary,1995,0.013000000000000001
Hungary,1996,0.013000000000000001
Hungary,1997,0.012
Hungary,1998,0.011000000000000001
Hungary,1999,0.01
Hungary,2000,0.009000000000000001
Hungary,2001,0.006999999999999999
Hungary,2002,0.006
Hungary,2003,0.005
Hungary,2004,0.004
Hungary,2005,0.002
Hungary,2006,0.001
Hungary,2007,0.001
Hungary,2008,0.001
Hungary,2009,0.001
Iceland,1961,0
Iceland,1962,0
Iceland,1963,0
Iceland,1964,0
Iceland,1965,0
Iceland,1966,0
Iceland,1967,0
Iceland,1968,0
Iceland,1969,0
Iceland,1970,0
Iceland,1971,0
Iceland,1972,0
Iceland,1973,0
Iceland,1974,0
Iceland,1975,0
Iceland,1976,0
Iceland,1977,0
Iceland,1978,0
Iceland,1979,0
Iceland,1980,0
Iceland,1981,0
Iceland,1982,0
Iceland,1983,0
Iceland,1984,0
Iceland,1985,0
Iceland,1986,0
Iceland,1987,0
Iceland,1988,0
Iceland,1989,0
Iceland,1990,0
Iceland,1991,0
Iceland,1992,0
Iceland,1993,0
Iceland,1994,0
Iceland,1995,0
Iceland,1996,0
Iceland,1997,0
Iceland,1998,0
Iceland,1999,0
Iceland,2000,0
Iceland,2001,0
Iceland,2002,0
Iceland,2003,0
Iceland,2004,0
Iceland,2005,0
Iceland,2006,0
Iceland,2007,0
Iceland,2008,0
Iceland,2009,0
India,1961,0
India,1962,0.002
India,1963,0.004
India,1964,0.006
India,1965,0.008
India,1966,0.01
India,1967,0.012
India,1968,0.013999999999999999
India,1969,0.016
India,1970,0.018000000000000002
India,1971,0.02
India,1972,0.022000000000000002
India,1973,0.024
India,1974,0.026000000000000002
India,1975,0.027999999999999997
India,1976,0.03
India,1977,0.032
India,1978,0.034
India,1979,0.036000000000000004
India,1980,0.038
India,1981,0.04
India,1982,0.042
India,1983,0.044000000000000004
India,1984,0.046
India,1985,0.048
India,1986,0.05
India,1987,0.052000000000000005
India,1988,0.054000000000000006
India,1989,0.055999999999999994
India,1990,0.057999999999999996
India,1991,0.06
India,1992,0.062
India,1993,0.064
India,1994,0.066
India,1995,0.068
India,1996,0.07
India,1997,0.07200000000000001
India,1998,0.07400000000000001
India,1999,0.076
India,2000,0.078
India,2001,0.08
India,2002,0.08199999999999999
India,2003,0.084
India,2004,0.086
India,2005,0.08800000000000001
India,2006,0.09
India,2007,0.09
India,2008,0.09
India,2009,0.09
Indonesia,1961,0
Indonesia,1962,0
Indonesia,1963,0
Indonesia,1964,0
Indonesia,1965,0
Indonesia,1966,0
Indonesia,1967,0
Indonesia,1968,0
Indonesia,1969,0
Indonesia,1970,0
Indonesia,1971,0
Indonesia,1972,0
Indonesia,1973,0
Indonesia,1974,0
Indonesia,1975,0
Indonesia,1976,0
Indonesia,1977,0
Indonesia,1978,0
Indonesia,1979,0
Indonesia,1980,0
Indonesia,1981,0
Indonesia,1982,0
Indonesia,1983,0
Indonesia,1984,0
Indonesia,1985,0
Indonesia,1986,0
Indonesia,1987,0
Indonesia,1988,0
Indonesia,1989,0
Indonesia,1990,0
Indonesia,1991,0
Indonesia,1992,0
Indonesia,1993,0
Indonesia,1994,0
Indonesia,1995,0
Indonesia,1996,0
Indonesia,1997,0
Indonesia,1998,0
Indonesia,1999,0
Indonesia,2000,0
Indonesia,2001,0
Indonesia,2002,0.015
Indonesia,2003,0.028999999999999998
Indonesia,2004,0.044000000000000004
Indonesia,2005,0.057999999999999996
Indonesia,2006,0.073
Indonesia,2007,0.073
Indonesia,2008,0.073
Indonesia,2009,0.073
Iran (Islamic Republic of),1961,0
Iran (Islamic Republic of),1962,0
Iran (Islamic Republic of),1963,0
Iran (Islamic Republic of),1964,0
Iran (Islamic Republic of),1965,0
Iran (Islamic Republic of),1966,0
Iran (Islamic Republic of),1967,0
Iran (Islamic Republic of),1968,0
Iran (Islamic Republic of),1969,0
Iran (Islamic Republic of),1970,0
Iran (Islamic Republic of),1971,0
Iran (Islamic Republic of),1972,0
Iran (Islamic Republic of),1973,0
Iran (Islamic Republic of),1974,0
Iran (Islamic Republic of),1975,0
Iran (Islamic Republic of),1976,0
Iran (Islamic Republic of),1977,0
Iran (Islamic Republic of),1978,0
Iran (Islamic Republic of),1979,0
Iran (Islamic Republic of),1980,0
Iran (Islamic Republic of),1981,0
Iran (Islamic Republic of),1982,0
Iran (Islamic Republic of),1983,0
Iran (Islamic Republic of),1984,0
Iran (Islamic Republic of),1985,0
Iran (Islamic Republic of),1986,0
Iran (Islamic Republic of),1987,0
Iran (Islamic Republic of),1988,0
Iran (Islamic Republic of),1989,0
Iran (Islamic Republic of),1990,0.02
Iran (Islamic Republic of),1991,0.024
Iran (Islamic Republic of),1992,0.028999999999999998
Iran (Islamic Republic of),1993,0.033
Iran (Islamic Republic of),1994,0.037000000000000005
Iran (Islamic Republic of),1995,0.042
Iran (Islamic Republic of),1996,0.046
Iran (Islamic Republic of),1997,0.05
Iran (Islamic Republic of),1998,0.055
Iran (Islamic Republic of),1999,0.059000000000000004
Iran (Islamic Republic of),2000,0.063
Iran (Islamic Republic of),2001,0.067
Iran (Islamic Republic of),2002,0.07200000000000001
Iran (Islamic Republic of),2003,0.076
Iran (Islamic Republic of),2004,0.08
Iran (Islamic Republic of),2005,0.085
Iran (Islamic Republic of),2006,0.08900000000000001
Iran (Islamic Republic of),2007,0.08900000000000001
Iran (Islamic Republic of),2008,0.08900000000000001
Iran (Islamic Republic of),2009,0.08900000000000001
Iraq,1961,0
Iraq,1962,0
Iraq,1963,0
Iraq,1964,0
Iraq,1965,0
Iraq,1966,0
Iraq,1967,0
Iraq,1968,0
Iraq,1969,0
Iraq,1970,0
Iraq,1971,0
Iraq,1972,0
Iraq,1973,0
Iraq,1974,0
Iraq,1975,0
Iraq,1976,0
Iraq,1977,0
Iraq,1978,0
Iraq,1979,0
Iraq,1980,0
Iraq,1981,0
Iraq,1982,0
Iraq,1983,0
Iraq,1984,0
Iraq,1985,0
Iraq,1986,0
Iraq,1987,0
Iraq,1988,0
Iraq,1989,0
Iraq,1990,0
Iraq,1991,0
Iraq,1992,0
Iraq,1993,0
Iraq,1994,0
Iraq,1995,0
Iraq,1996,0
Iraq,1997,0
Iraq,1998,0
Iraq,1999,0
Iraq,2000,0
Iraq,2001,0
Iraq,2002,0
Iraq,2003,0
Iraq,2004,0
Iraq,2005,0
Iraq,2006,0
Iraq,2007,0
Iraq,2008,0
Iraq,2009,0
Ireland,1961,0
Ireland,1962,0.028999999999999998
Ireland,1963,0.059000000000000004
Ireland,1964,0.08800000000000001
Ireland,1965,0.11699999999999999
Ireland,1966,0.147
Ireland,1967,0.17600000000000002
Ireland,1968,0.205
Ireland,1969,0.23399999999999999
Ireland,1970,0.264
Ireland,1971,0.293
Ireland,1972,0.322
Ireland,1973,0.35200000000000004
Ireland,1974,0.381
Ireland,1975,0.41
Ireland,1976,0.44
Ireland,1977,0.469
Ireland,1978,0.498
Ireland,1979,0.528
Ireland,1980,0.557
Ireland,1981,0.586
Ireland,1982,0.616
Ireland,1983,0.645
Ireland,1984,0.674
Ireland,1985,0.703
Ireland,1986,0.733
Ireland,1987,0.762
Ireland,1988,0.7909999999999999
Ireland,1989,0.821
Ireland,1990,0.85
Ireland,1991,0.853
Ireland,1992,0.857
Ireland,1993,0.86
Ireland,1994,0.863
Ireland,1995,0.867
Ireland,1996,0.87
Ireland,1997,0.873
Ireland,1998,0.877
Ireland,1999,0.88
Ireland,2000,0.88
Ireland,2001,0.88
Ireland,2002,0.88
Ireland,2003,0.88
Ireland,2004,0.88
Ireland,2005,0.88
Ireland,2006,0.88
Ireland,2007,0.88
Ireland,2008,0.88
Ireland,2009,0.88
Israel,1961,0
Israel,1962,0
Israel,1963,0
Israel,1964,0
Israel,1965,0
Israel,1966,0
Israel,1967,0
Israel,1968,0
Israel,1969,0
Israel,1970,0
Israel,1971,0
Israel,1972,0
Israel,1973,0
Israel,1974,0
Israel,1975,0
Israel,1976,0
Israel,1977,0
Israel,1978,0
Israel,1979,0
Israel,1980,0
Israel,1981,0
Israel,1982,0
Israel,1983,0
Israel,1984,0
Israel,1985,0
Israel,1986,0
Israel,1987,0
Israel,1988,0
Israel,1989,0
Israel,1990,0
Israel,1991,0
Israel,1992,0
Israel,1993,0
Israel,1994,0
Israel,1995,0
Israel,1996,0
Israel,1997,0
Israel,1998,0
Israel,1999,0
Israel,2000,0
Israel,2001,0
Israel,2002,0
Israel,2003,0
Israel,2004,0
Israel,2005,0
Israel,2006,0
Israel,2007,0
Israel,2008,0
Israel,2009,0
Italy,1961,0
Italy,1962,0.002
Italy,1963,0.004
Italy,1964,0.005
Italy,1965,0.006999999999999999
Italy,1966,0.009000000000000001
Italy,1967,0.011000000000000001
Italy,1968,0.013000000000000001
Italy,1969,0.015
Italy,1970,0.016
Italy,1971,0.018000000000000002
Italy,1972,0.02
Italy,1973,0.022000000000000002
Italy,1974,0.024
Italy,1975,0.026000000000000002
Italy,1976,0.027000000000000003
Italy,1977,0.028999999999999998
Italy,1978,0.031
Italy,1979,0.033
Italy,1980,0.035
Italy,1981,0.037000000000000005
Italy,1982,0.038
Italy,1983,0.04
Italy,1984,0.042
Italy,1985,0.044000000000000004
Italy,1986,0.046
Italy,1987,0.048
Italy,1988,0.049
Italy,1989,0.051
Italy,1990,0.053
Italy,1991,0.052000000000000005
Italy,1992,0.05
Italy,1993,0.049
Italy,1994,0.047
Italy,1995,0.046
Italy,1996,0.044000000000000004
Italy,1997,0.043
Italy,1998,0.040999999999999995
Italy,1999,0.04
Italy,2000,0.043
Italy,2001,0.046
Italy,2002,0.049
Italy,2003,0.051
Italy,2004,0.054000000000000006
Italy,2005,0.057
Italy,2006,0.06
Italy,2007,0.06
Italy,2008,0.06
Italy,2009,0.06
Jamaica,1961,0
Jamaica,1962,0
Jamaica,1963,0
Jamaica,1964,0
Jamaica,1965,0
Jamaica,1966,0
Jamaica,1967,0
Jamaica,1968,0
Jamaica,1969,0
Jamaica,1970,0
Jamaica,1971,0
Jamaica,1972,0
Jamaica,1973,0
Jamaica,1974,0
Jamaica,1975,0
Jamaica,1976,0
Jamaica,1977,0
Jamaica,1978,0
Jamaica,1979,0
Jamaica,1980,0
Jamaica,1981,0
Jamaica,1982,0
Jamaica,1983,0
Jamaica,1984,0
Jamaica,1985,0
Jamaica,1986,0
Jamaica,1987,0
Jamaica,1988,0
Jamaica,1989,0
Jamaica,1990,0
Jamaica,1991,0
Jamaica,1992,0
Jamaica,1993,0
Jamaica,1994,0
Jamaica,1995,0
Jamaica,1996,0
Jamaica,1997,0
Jamaica,1998,0
Jamaica,1999,0
Jamaica,2000,0
Jamaica,2001,0
Jamaica,2002,0
Jamaica,2003,0
Jamaica,2004,0
Jamaica,2005,0
Jamaica,2006,0
Jamaica,2007,0
Jamaica,2008,0
Jamaica,2009,0
Japan,1961,0
Japan,1962,0.003
Japan,1963,0.006
Japan,1964,0.009000000000000001
Japan,1965,0.012
Japan,1966,0.013999999999999999
Japan,1967,0.017
Japan,1968,0.02
Japan,1969,0.023
Japan,1970,0.026000000000000002
Japan,1971,0.028999999999999998
Japan,1972,0.032
Japan,1973,0.035
Japan,1974,0.037000000000000005
Japan,1975,0.04
Japan,1976,0.043
Japan,1977,0.046
Japan,1978,0.049
Japan,1979,0.052000000000000005
Japan,1980,0.055
Japan,1981,0.057999999999999996
Japan,1982,0.06
Japan,1983,0.063
Japan,1984,0.066
Japan,1985,0.069
Japan,1986,0.07200000000000001
Japan,1987,0.075
Japan,1988,0.078
Japan,1989,0.081
Japan,1990,0.095
Japan,1991,0.109
Japan,1992,0.124
Japan,1993,0.138
Japan,1994,0.152
Japan,1995,0.16699999999999998
Japan,1996,0.18100000000000002
Japan,1997,0.196
Japan,1998,0.21
Japan,1999,0.21
Japan,2000,0.21
Japan,2001,0.21
Japan,2002,0.21
Japan,2003,0.21
Japan,2004,0.21
Japan,2005,0.21
Japan,2006,0.21
Japan,2007,0.21
Japan,2008,0.21
Japan,2009,0.21
Jordan,1961,0
Jordan,1962,0
Jordan,1963,0
Jordan,1964,0
Jordan,1965,0
Jordan,1966,0
Jordan,1967,0
Jordan,1968,0
Jordan,1969,0
Jordan,1970,0
Jordan,1971,0
Jordan,1972,0
Jordan,1973,0
Jordan,1974,0
Jordan,1975,0
Jordan,1976,0
Jordan,1977,0
Jordan,1978,0
Jordan,1979,0
Jordan,1980,0
Jordan,1981,0
Jordan,1982,0
Jordan,1983,0
Jordan,1984,0
Jordan,1985,0
Jordan,1986,0
Jordan,1987,0
Jordan,1988,0
Jordan,1989,0
Jordan,1990,0
Jordan,1991,0
Jordan,1992,0
Jordan,1993,0
Jordan,1994,0
Jordan,1995,0
Jordan,1996,0
Jordan,1997,0
Jordan,1998,0
Jordan,1999,0
Jordan,2000,0
Jordan,2001,0
Jordan,2002,0
Jordan,2003,0
Jordan,2004,0
Jordan,2005,0
Jordan,2006,0
Jordan,2007,0
Jordan,2008,0
Jordan,2009,0
Kenya,1961,0
Kenya,1962,0
Kenya,1963,0
Kenya,1964,0
Kenya,1965,0
Kenya,1966,0
Kenya,1967,0
Kenya,1968,0
Kenya,1969,0
Kenya,1970,0
Kenya,1971,0
Kenya,1972,0
Kenya,1973,0
Kenya,1974,0
Kenya,1975,0
Kenya,1976,0
Kenya,1977,0
Kenya,1978,0
Kenya,1979,0
Kenya,1980,0
Kenya,1981,0
Kenya,1982,0
Kenya,1983,0
Kenya,1984,0
Kenya,1985,0
Kenya,1986,0
Kenya,1987,0
Kenya,1988,0
Kenya,1989,0
Kenya,1990,0
Kenya,1991,0
Kenya,1992,0
Kenya,1993,0
Kenya,1994,0
Kenya,1995,0
Kenya,1996,0
Kenya,1997,0
Kenya,1998,0
Kenya,1999,0
Kenya,2000,0
Kenya,2001,0
Kenya,2002,0
Kenya,2003,0
Kenya,2004,0
Kenya,2005,0
Kenya,2006,0
Kenya,2007,0
Kenya,2008,0
Kenya,2009,0
Lao People's Democratic Republic,1961,0
Lao People's Democratic Republic,1962,0
Lao People's Democratic Republic,1963,0
Lao People's Democratic Republic,1964,0
Lao People's Democratic Republic,1965,0
Lao People's Democratic Republic,1966,0
Lao People's Democratic Republic,1967,0
Lao People's Democratic Republic,1968,0
Lao People's Democratic Republic,1969,0
Lao People's Democratic Republic,1970,0
Lao People's Democratic Republic,1971,0
Lao People's Democratic Republic,1972,0
Lao People's Democratic Republic,1973,0
Lao People's Democratic Republic,1974,0
Lao People's Democratic Republic,1975,0
Lao People's Democratic Republic,1976,0
Lao People's Democratic Republic,1977,0
Lao People's Democratic Republic,1978,0
Lao People's Democratic Republic,1979,0
Lao People's Democratic Republic,1980,0
Lao People's Democratic Republic,1981,0
Lao People's Democratic Republic,1982,0
Lao People's Democratic Republic,1983,0
Lao People's Democratic Republic,1984,0
Lao People's Democratic Republic,1985,0
Lao People's Democratic Republic,1986,0
Lao People's Democratic Republic,1987,0
Lao People's Democratic Republic,1988,0
Lao People's Democratic Republic,1989,0
Lao People's Democratic Republic,1990,0
Lao People's Democratic Republic,1991,0
Lao People's Democratic Republic,1992,0
Lao People's Democratic Republic,1993,0
Lao People's Democratic Republic,1994,0
Lao People's Democratic Republic,1995,0
Lao People's Democratic Republic,1996,0
Lao People's Democratic Republic,1997,0
Lao People's Democratic Republic,1998,0
Lao People's Democratic Republic,1999,0
Lao People's Democratic Republic,2000,0
Lao People's Democratic Republic,2001,0
Lao People's Democratic Republic,2002,0
Lao People's Democratic Republic,2003,0
Lao People's Democratic Republic,2004,0
Lao People's Democratic Republic,2005,0
Lao People's Democratic Republic,2006,0
Lao People's Democratic Republic,2007,0
Lao People's Democratic Republic,2008,0
Lao People's Democratic Republic,2009,0
Lebanon,1961,0
Lebanon,1962,0
Lebanon,1963,0
Lebanon,1964,0
Lebanon,1965,0
Lebanon,1966,0
Lebanon,1967,0
Lebanon,1968,0
Lebanon,1969,0
Lebanon,1970,0
Lebanon,1971,0
Lebanon,1972,0
Lebanon,1973,0
Lebanon,1974,0
Lebanon,1975,0
Lebanon,1976,0
Lebanon,1977,0
Lebanon,1978,0
Lebanon,1979,0
Lebanon,1980,0
Lebanon,1981,0
Lebanon,1982,0
Lebanon,1983,0
Lebanon,1984,0
Lebanon,1985,0
Lebanon,1986,0
Lebanon,1987,0
Lebanon,1988,0
Lebanon,1989,0
Lebanon,1990,0
Lebanon,1991,0
Lebanon,1992,0
Lebanon,1993,0
Lebanon,1994,0
Lebanon,1995,0
Lebanon,1996,0
Lebanon,1997,0
Lebanon,1998,0
Lebanon,1999,0
Lebanon,2000,0
Lebanon,2001,0
Lebanon,2002,0
Lebanon,2003,0
Lebanon,2004,0
Lebanon,2005,0
Lebanon,2006,0
Lebanon,2007,0
Lebanon,2008,0
Lebanon,2009,0
Lesotho,1961,0
Lesotho,1962,0
Lesotho,1963,0
Lesotho,1964,0
Lesotho,1965,0
Lesotho,1966,0
Lesotho,1967,0
Lesotho,1968,0
Lesotho,1969,0
Lesotho,1970,0
Lesotho,1971,0
Lesotho,1972,0
Lesotho,1973,0
Lesotho,1974,0
Lesotho,1975,0
Lesotho,1976,0
Lesotho,1977,0
Lesotho,1978,0
Lesotho,1979,0
Lesotho,1980,0
Lesotho,1981,0
Lesotho,1982,0
Lesotho,1983,0
Lesotho,1984,0
Lesotho,1985,0
Lesotho,1986,0
Lesotho,1987,0
Lesotho,1988,0
Lesotho,1989,0
Lesotho,1990,0
Lesotho,1991,0
Lesotho,1992,0
Lesotho,1993,0
Lesotho,1994,0
Lesotho,1995,0
